text,to,decision,From,year,notes
"92.20..1 Consider establishing an independent National Human Rights Institution, in full compliance with the Paris Principles (Indonesia)",bahamas,consider,Indonesia,2013,
"92.20..2 Consider establishing a National Human Rights Institution in compliance with the Paris Principles as a step to strengthen the promotion and protection of human right for all its citizens (South Africa);",bahamas,consider,South Africa,2013,
"92.21. Seek technical assistance of the OHCHR, according to its national priority, in order to address the issue of delay in reporting on the Conventions to which it is party (Algeria);",bahamas,consider,Algeria,2013,
92.22. Extend a standing invitation to all special procedures of the Council to further advance the respect of human rights (Spain);,bahamas,consider,Spain,2013,
92.23. Extend a standing invitation to the Special Procedures of the United Nations and strengthen cooperation with the treaty bodies (France);,bahamas,consider,France,2013,
92.24. Consider extending a standing invitation to all the special procedures mandate holders of the Human Rights Council (Latvia);,bahamas,consider,Latvia,2013,
92.25. Continue its cooperation with the Human Rights Council and its mechanisms and extend an open invitation to the Special Procedures (Guatemala);,bahamas,consider,Guatemala,2013,
"92.26. Consolidate the positive results in the fields of human development, the ratification of international instruments, trafficking in persons and combatting violence against women (Viet Nam);",bahamas,consider,Vietnam,2013,
92.27. Move towards harmonization between national laws and the Convention on the Rights of the Child (Paraguay);,bahamas,consider,Paraguay,2013,
92.28. Enhance efforts to ensure the safety and the rights of children (Bangladesh);,bahamas,consider,Bangladesh,2013,
"92.29. Strengthen the rule of law and the current legal reform process for better ensuring equality, freedom and enjoyment of all human rights for its people, especially vulnerable groups like women and children (Viet Nam);",bahamas,consider,Vietnam,2013,
92.30. Continue in its dialogue within the Constitutional Reform process with a view to adequately defining discrimination” and guaranteeing the equal rights of all women within Bahamian society (Trinidad and Tobago);,bahamas,consider,Trinidad and Tobago,2013,
92.31. Strengthen efforts to eliminate discrimination against women (Bangladesh);,bahamas,consider,Bangladesh,2013,
92.32. Continue with its active efforts to improve its legislation to further promote gender equality and the rights of women (China);,bahamas,consider,China,2013,
"92.33. Put in place a comprehensive strategy with a result-oriented approach to eliminate stereotypes that discriminate against women in the family, the workplace, in politics and in collaboration with civil society (Norway);",bahamas,consider,Norway,2013,
92.34. Adopt further measures aiming at addressing the situation of discrimination between men and women and to eradicate negative stereotypes (Italy);,bahamas,consider,Italy,2013,
92.35. Amend the Sexual Offences and Domestic Violence Act to criminalize marital rape (Norway);,bahamas,consider,Norway,2013,
"92.36. Strengthen its legislative and policy framework to ensure women’s rights are promoted and protected as a national priority, and in particular urgently consider criminalizing marital rape (Ireland);",bahamas,consider,Ireland,2013,
"92.37. Adopt measures to address the commission of any criminal acts or violence directed towards people based on their actual or perceived race, national or ethnic origin, language, colour, religion, sex, age, mental or physical disability, sexual orientation, or any other similar factor (Canada);",bahamas,consider,Canada,2013,
92.38. Request cooperation and technical assistance for the development and implementation of the Convention on the Elimination of all Forms of Discrimination against Women (Chile);,bahamas,consider,Chile,2013,
"92.39. Strengthen the resources given to the Office of Women's Affairs and consider the possibility of complying with the recommendations of UNHCR and CEDAW, concerning the abolition of the legal provisions that prevent the transmission of nationality to Bahamian women (Paraguay);",bahamas,consider,Paraguay,2013,
92.40. Consider amending the legislation regarding the transmission of nationality to children of Bahamian mothers born abroad and foreign spouses in order to ensure full and effective equality of rights between men and women in this area (Peru);,bahamas,consider,Peru,2013,
"92.41. Ensure that Bahamian women are able to pass their nationality to their children on equal footing with men, including by withdrawing the reservation to Article 9 (2) of CEDAW (Slovakia);",bahamas,consider,Slovakia,2013,
92.42. Consider revising relevant legislation on the matter of transfer of nationality from parents to children to ensure equal rights between men and women (Thailand);,bahamas,consider,Thailand,2013,
"92.43. Raise public awareness about the equality of rights of women with regard to nationality, consider amending the national legal system to ensure the equal rights for women and men in this area, and continue working and promoting national initiatives aimed at gender equality in the country (Guatemala);",bahamas,consider,Guatemala,2013,
"92.44. Take the necessary measures to ensure universal birth registration, regardless of the immigration status of the parents (Mexico);",bahamas,consider,Mexico,2013,
92.45. Promote the reform of its legislation on death penalty in order to restrict its scope with a view to abolishing this cruel punishment (Italy);,bahamas,consider,Italy,2013,
92.46. Take steps towards the abolition of the death penalty (Norway);,bahamas,consider,Norway,2013,
92.47. Take steps towards a full abolition of the death penalty and to commute existing death sentences to life imprisonment terms (Slovakia);,bahamas,consider,Slovakia,2013,
"92.48. Translate the de facto moratorium on the death penalty into a formal moratorium on executions with a view to abolishing the death penalty, sign and ratify ICCPR’s second protocol, and commute without delay all death sentences to terms of imprisonment (Portugal);",bahamas,consider,Portugal,2013,
92.49. Fully abolish the death penalty (Estonia);,bahamas,consider,Estonia,2013,
