To,To-Rgrp,To-Org,Text,From,From-Rgrp,From-Org,Response,Action,Issue,Session
Thailand,Asia,ASEAN,Thailand is also committed to the implementation of its human rights pledges which have already been translated into an action plan with a follow-up mechanism. International standards reflected in international human rights instruments have become benchmarks for drafting of laws and policies on human rights protection for the people,Thailand,Asia,ASEAN,Voluntary Pledge,5,International instruments,12
Thailand,Asia,ASEAN,"Thailand will become a party to the Convention for the Protection of All Persons from Enforced Disappearance, ILO Conventions No. 87 on Freedom of Association and Protection of the Right to Organise and No. 98 on the Right to Organise and Collective Bargaining",Thailand,Asia,ASEAN,Voluntary Pledge,5,"Enforced disappearances,Freedom of association and peaceful assembly,International instruments,Labour",12
Thailand,Asia,ASEAN,Thailand will withdraw its reservation to article 16 of the Convention on the Elimination of All Forms of Discrimination against Women. It will also withdraw the interpretative declarations to articles 6 and 9 of the International Covenant on Civil and Political Rights and article 18 of the Convention on the Rights of Persons with Disabilities,Thailand,Asia,ASEAN,Voluntary Pledge,5,"CP rights - general,Disabilities,International instruments,Women's rights",12
Thailand,Asia,ASEAN,"Thailand will amend its laws to be more in alignment with international human rights instruments, which includes ensuring that criminal laws are aligned with the Convention against Torture and the Convention for the Protection of All Persons from Enforced Disappearance and improving the laws to better protect women and children",Thailand,Asia,ASEAN,Voluntary Pledge,5,"Enforced disappearances,International instruments,Rights of the Child,Torture and other CID treatment,Women's rights",12
Thailand,Asia,ASEAN,Thailand will issue a standing invitation to all the special procedures of the Human Rights Council,Thailand,Asia,ASEAN,Voluntary Pledge,5,Special procedures,12
Thailand,Asia,ASEAN,Thailand will accelerate efforts to reform the justice system and strengthen law enforcement,Thailand,Asia,ASEAN,Voluntary Pledge,4,Justice,12
Thailand,Asia,ASEAN,"Thailand will enhance human rights protection for migrant workers and will redouble its efforts to prevent human trafficking, especially through enhancing the labour inspection system",Thailand,Asia,ASEAN,Voluntary Pledge,4,"Labour,Migrants,Trafficking",12
Thailand,Asia,ASEAN,Thailand will promote the right to education for disadvantaged and marginalized children so that these children are able to access education for all on an equal basis with others,Thailand,Asia,ASEAN,Voluntary Pledge,4,"Right to education,Rights of the Child",12
Thailand,Asia,ASEAN,Thailand will strengthen the implementation of the National Human Rights Action Plan,Thailand,Asia,ASEAN,Voluntary Pledge,4,National plan of action,12
Timor-Leste,Asia,,"Committed to strengthening its judicial and judiciary institutions, as set out in the Strategic Plan for the Justice Sector (2011-2030), within a framework of independence and technical rigour, ensuring the increased access to justice. This commitment will take the form of a clear focus on the training of legal professionals, consolidation of the activity of private lawyers and investment in infrastructures",Timor-Leste,Asia,,Voluntary Pledge,4,Justice,12
Togo,Africa,"AU, OIC, OIF",Strengthen efforts to combat illiteracy,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Right to education,12
Togo,Africa,"AU, OIC, OIF",Continue to promote good governance,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,2,Justice,12
Togo,Africa,"AU, OIC, OIF",Get the reporting schedule with treaty bodies back on track,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Treaty bodies,12
Togo,Africa,"AU, OIC, OIF",Strengthen awareness and training of women for leadership positions,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,4,Women's rights,12
Togo,Africa,"AU, OIC, OIF",Publicize the recommendations of the universal periodic review,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,5,UPR process,12
Togo,Africa,"AU, OIC, OIF",Strengthen the capacity for following up on recommendations made by treaty bodies and during the universal periodic review,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,4,"Treaty bodies,UPR process",12
Togo,Africa,"AU, OIC, OIF",Continue to bring domestic legislation into line with international instruments,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,2,International instruments,12
Togo,Africa,"AU, OIC, OIF",Ratify the Second Optional Protocol to the International Covenant on Civil and Political Rights,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"Death penalty,International instruments",12
Togo,Africa,"AU, OIC, OIF",Ratify the International Convention for the Protection of All Persons from Enforced Disappearance,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"Enforced disappearances,International instruments",12
Togo,Africa,"AU, OIC, OIF",Bring down the unemployment rate,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,5,Development,12
Togo,Africa,"AU, OIC, OIF",Accede to the UNESCO Convention against Discrimination in Education,Togo,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"International instruments,Right to education",12
Tonga,Asia,"PIF, Commonwealth","Free comprehensive health care for life and free education for the nation's children up to 14 years of age (a far-sighted policy dating back to 1875) points to a progressive domestic realisation of the rights set out in the International Covenant on Economic, Social and Cultural Rights (ICESCR) even though the Kingdom has not ratified this treaty. The development of these policies was accompanied by clear and attainable targets that have been monitored and evaluated on the way forward",Tonga,Asia,"PIF, Commonwealth",Voluntary Pledge,1,"International instruments,Right to education,Right to health,Rights of the Child",2
Tonga,Asia,"PIF, Commonwealth","The Tongan Government believes that social, economic and cultural rights are important. It is fully committed to a vigorous development of Tonga's economic, social and cultural goals. It has consistently pursued a progressive agenda on social, economic and cultural policy and can point to the practical strategies of SDP8 and increased funding for education and healthcare as evidence of its commitment",Tonga,Asia,"PIF, Commonwealth",Voluntary Pledge,1,"ESC rights - general,Right to education,Right to health",2
Tonga,Asia,"PIF, Commonwealth","This is not to say that Government believes that there is no room for further improvement in the development of economic, social and cultural rights in Tonga. Rather that the Government has taken and will continue to take a range of measures by the adoption of policies and where capacity allows the change of laws that advance the economic, social and cultural well being of the people of Tonga. Further discussion on economic, social and cultural rights and the extent to which they ought to be justiciable is likely to arise in the course of the public consultation on a possible Bill of Rights and Responsibilities either separated from or incorporated into new Constitutional arrangements",Tonga,Asia,"PIF, Commonwealth",Voluntary Pledge,4,ESC rights - general,2
Tonga,Asia,"PIF, Commonwealth","Lord Vaea concluded the opening statement by stating that Tonga remained committed to improving the level of its human rights obligations, and requested States to understand and appreciate the unique circumstances Tonga faces in advancing human rights protection.",Tonga,Asia,"PIF, Commonwealth",Voluntary Pledge,4,General,15
Tonga,Asia,"PIF, Commonwealth","Although there are still some human rights issues that require further dialogue and consideration both nationally, and also with international partners, Tonga is proud of its achievements so far, and it remains committed to protecting its people and all who sojourn into its territory to enjoy the freedoms and protections provided by its 138 year old modern state",Tonga,Asia,"PIF, Commonwealth",Voluntary Pledge,4,General,15
Tunisia,Africa,"AU, OIC, AL, OIF",Approval of the Convention on the Rights of Persons with Disabilities and its Optional Protocol,Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,"Disabilities,International instruments",1
Tunisia,Africa,"AU, OIC, AL, OIF","Consolidation of the Higher Committee on Human Rights and Fundamental Freedoms, in line with the Paris Principles, by giving it legislative status, reinforcing its administrative and financial autonomy, expanding its prerogatives - self-referral, impromptu visits to prisons, individual appeals, and developing its means of action to stand against all forms of  rights violation",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,NHRI,1
Tunisia,Africa,"AU, OIC, AL, OIF","Ratification of the Optional Protocol to CEDAW, which reflects the clear vision of Tunisia and its sustained efforts to further promote women's status and to safeguard and consolidate their rights",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,"International instruments,Women's rights",1
Tunisia,Africa,"AU, OIC, AL, OIF",Receive special rapporteurs from the Human Rights Council as well as from the African Commission on Human Rights,Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,Special procedures,1
Tunisia,Africa,"AU, OIC, AL, OIF","Submit, in 2008, eight reports to United Nations bodies, of which seven to treaty bodies: (i) Fifth and sixth periodic reports on the implementation of the International Covenant on Civil and Political Rights (ICCPR), (ii) Third periodic report on the implementation of the International Convention, against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment (CAT), (iii) Eighteenth and nineteenth periodic reports on the implementation of the International Convention on the Elimination of All Forms of Racial Discrimination (ICERD), (iv) Third periodic report on the implementation of the Convention on the Rights of the Child (CRC), (v) Initial report on the implementation of the Optional Protocol to the Convention on the Rights of the Child, concerning the involvement of children in armed conflicts, (vi) Third periodic report on the implementation of the International Covenant on Economic, Social and Cultural Rights (ICESCR), (vii) Fifth periodic report on the implementation of the International Convention on the Elimination of All Forms of Discrimination against Women (CEDAW) ",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,"International humanitarian law,Treaty bodies",1
Tunisia,Africa,"AU, OIC, AL, OIF",Tunisia decided to create an institution related to the General Human Rights Coordinator in charge of the follow-up to treaty bodies' recommendations in order to promote their effective implementation,Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,Treaty bodies,1
Tunisia,Africa,"AU, OIC, AL, OIF","Tunisia has agreed in principle to allow Human Rights Watch to visit prisons. This is part of its cooperation with international human rights organizations, particularly the International Committee of the Red Cross (ICRC), following an agreement signed in April 2005",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,"Civil society,Detention",1
Tunisia,Africa,"AU, OIC, AL, OIF","Tunisia will pursue, in 2008, its commitment to act for the promotion and respect of human rights, and to develop its cooperation with all the concerned parties at the national, regional and international levels",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,4,General,1
Tunisia,Africa,"AU, OIC, AL, OIF","Tunisia's commitment to objectively and constructively contribute, at the level of examination and follow-up to its report, to promoting the UPR mechanism's modalities and objectives, as contained in General Assembly resolution 60/251, which includes ""ensuring universality, objectivity and non-selectivity in the consideration of human rights issues"" and making sure that ""the promotion and protection of human rights [are] based on the principles of cooperation and genuine dialogue"". ",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,4,UPR process,1
Tunisia,Africa,"AU, OIC, AL, OIF","Withdrawal of reservations annexed to the law concerning ratification of CRC, given the evolution of Tunisian legislation and the enactment of new laws promoting the rights of the child",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,"International instruments,Rights of the Child",1
Tunisia,Africa,"AU, OIC, AL, OIF","The Tunisian authorities are committed to following up and implementing the recommendations made by the two Special Rapporteurs following their visits in order to benefit from their experience and assistance, especially in reviewing relevant Tunisian legislation",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,5,Special procedures,13
Tunisia,Africa,"AU, OIC, AL, OIF","The delegation emphasized that Tunisia was committed to abide by its international obligations in the area of human rights, regardless of the major responsibilities which with it was faced at the national level and the expectations that the people had with regard to accountability and transitional justice, which needed to be completed prior to the initiation of the reconciliation process and the compensation of victims",Tunisia,Africa,"AU, OIC, AL, OIF",Voluntary Pledge,4,Justice,13
Turkey,WEOG,OIC,Turkey reiterated its commitment to provide a mid-term report in two years time.,Turkey,WEOG,OIC,Voluntary Pledge,5,UPR process,8
Tuvalu,Asia,"PIF, Commonwealth","Compulsory and free education: The Educational (Compulsory Education) Order 1984 stipulates in its section 3 (1) that a child who is of school age, being the period (a) commencing at the beginning of the school year during which he or she reaches the age of (seven) years, and (b) ending at the end of the school year during which he or she reaches the age of fifteen years. 39. Section 3 (1) (a) of the Compulsory Order 1984 had been amended and now reads ""commencing at the beginning of the school year during which he or she reaches the age of six years."" Education is therefore compulsory for all children aged 6 to 15 years old.",Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,4,"Right to education,Rights of the Child",3
Tuvalu,Asia,"PIF, Commonwealth","Free health service: People have free access to health and medical services that are provided by government. For serious cases where treatment is not available, patients are referred to Fiji and New Zealand for treatment, funded by government.",Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,4,Right to health,3
Tuvalu,Asia,"PIF, Commonwealth",Tuvalu engaged to come back to the working group with a more formal commitment as to which recommendations and what plan would be the way forward for the country to continue in its efforts to address human rights,Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,5,UPR process,16
Tuvalu,Asia,"PIF, Commonwealth","Although Tuvalu is not a party to the other core human rights treaties the Government is still committed to ensuring effective monitoring of human rights situation on the ground and to meet the targets outlined in the Te Kakeega II, The National Strategy on Sustainable Development. ",Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,4,General,16
Tuvalu,Asia,"PIF, Commonwealth",The Government of Tuvalu remains committed and supportive of ongoing national discussions on the potential establishment of a national human rights institution. It is also supportive of a regional human rights commission.,Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,4,NHRI,16
Tuvalu,Asia,"PIF, Commonwealth",Pledge financial assistance and support to the Fusi Alofa Tuvalu,Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,5,Disabilities,16
Tuvalu,Asia,"PIF, Commonwealth",Integrate special needs education for people with disabilities for 2013 to 2015 under the National Sustainable Development Plan - Action Plan 2015,Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,4,"Development,Disabilities,National plan of action,Right to education",16
Tuvalu,Asia,"PIF, Commonwealth","Ensure budgetary provisions of $53,000 for medical assessment on people with disability and $80,000 in 2011 and $40,000 in 2012, for the development of the National Disability Policy. Tuvalu however lacks the capacity and is seeking external assistance from relevant regional organization to facilitate the development of the National Disability Policy",Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,5,"Disabilities,Right to health",16
Tuvalu,Asia,"PIF, Commonwealth","Develop a National Policy on Disability with the assistance of Pacific Islands Forum Secretariat and regional partners, to enhance the development of a National Disability Policy",Tuvalu,Asia,"PIF, Commonwealth",Voluntary Pledge,4,"Disabilities,Technical assistance and cooperation",16
Uganda,Africa,"AU, OIC, Commonwealth",To develop and implement a national action plan on human rights issues,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,National plan of action,12
Uganda,Africa,"AU, OIC, Commonwealth",To carry out an annual review of the human rights situation in the country and report as appropriate,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,General,12
Uganda,Africa,"AU, OIC, Commonwealth",To establish a Cabinet subcommittee to provide policy oversight and guidance on human rights issues,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,Other,12
Uganda,Africa,"AU, OIC, Commonwealth",To mainstream human rights issues in all aspects of governance,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,4,Other,12
Uganda,Africa,"AU, OIC, Commonwealth",To establish an inter-ministerial technical committee to provide technical back-up to the Cabinet subcommittee,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,Other,12
Uganda,Africa,"AU, OIC, Commonwealth",To establish a human rights desk under the Ministry of Justice and Constitutional Affairs to coordinate human rights issues at the national level. The mandate of the desk will be defined in consultation with the Uganda Human Rights Commission,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,"Justice,NHRI",12
Uganda,Africa,"AU, OIC, Commonwealth",To establish a focal point within the Ministry of Foreign Affairs to provide coordination with stakeholders and the international community,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,Civil society,12
Uganda,Africa,"AU, OIC, Commonwealth",To designate focal points within each relevant Government department and request other stakeholders to designate focal points to follow up and report on the implementation of human rights issues,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,Other,12
Uganda,Africa,"AU, OIC, Commonwealth","To inculcate human rights, voter education and civic education in the education curriculum of schools",Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,5,Human rights education and training,12
Uganda,Africa,"AU, OIC, Commonwealth",To mainstream human rights issues in the training curriculum of security agencies,Uganda,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,4,Human rights education and training,12
Ukraine,EEG,CIS,"The Government has highly valued the participation and contribution of the representatives of the civil society in the early stages of the review process, namely in carrying out an objective assessment of the human rights situation before being reviewed and it has been committed to continue the established cooperation with the civil society during the follow-up process. ",Ukraine,EEG,CIS,Voluntary Pledge,2,"Civil society,UPR process",14
Ukraine,EEG,CIS,"In respect to the ratification of the Rome Statute of the ICC, the delegation stated that Ukraine remained committed to the idea of the establishment of the international court. Ukraine was also demonstrated its full commitment in effective execution of judgments of the European Court of Human Rights of the Council of Europe",Ukraine,EEG,CIS,Voluntary Pledge,4,"International instruments,Justice",14
United Arab Emirates,Asia,"OIC, AL",Commitment to raising the age for compulsory education to 18 years.,United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,5,"Right to education,Rights of the Child",3
United Arab Emirates,Asia,"OIC, AL",It is committed to accession to the protocols of the Convention on the Rights of the Child.,United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,5,"International instruments,Rights of the Child",3
United Arab Emirates,Asia,"OIC, AL",More than 3.1 million foreign workers are contractually employed and the Government is fully committed to creating the necessary mechanisms and safeguards to protect all who reside and work in the country.,United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,4,"Labour,Migrants",3
United Arab Emirates,Asia,"OIC, AL","Moving forward, the Government is committed to studying the framework for accession to the Convention against Torture and other Cruel, Inhuman or Degrading Treatment or Punishment.",United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,3,"International instruments,Torture and other CID treatment",3
United Arab Emirates,Asia,"OIC, AL","The Government is also committed to a national media campaign to enhance public awareness about the crime of human trafficking, deter criminals and highlight the existence of help lines and shelters for victims.",United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,5,"Human rights education and training,Trafficking",3
United Arab Emirates,Asia,"OIC, AL",The Government is also looking forward to enhancing cooperation with the Human Rights Council and is committed to serving as a model for change in the region.,United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,4,Other,3
United Arab Emirates,Asia,"OIC, AL","The State is also committed to organizing workshops, in cooperation with specialized international organizations, focusing on spreading human rights principles in line with the international conventions ratified by the State.",United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,5,"Human rights education and training,International instruments",3
United Arab Emirates,Asia,"OIC, AL",The State is committed to acceding to the Convention on the Rights of Persons with Disabilities.,United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,5,"Disabilities,International instruments",3
United Arab Emirates,Asia,"OIC, AL","While the country has ratified the Convention against Transnational Organized Crime, the Government is committed to ratifying the Protocol to Prevent, Suppress and Punish Trafficking in Persons, especially Women and Children.",United Arab Emirates,Asia,"OIC, AL",Voluntary Pledge,5,"International instruments,Public security,Rights of the Child,Trafficking,Women's rights",3
United Kingdom,WEOG,"EU, Commonwealth","We are fully committed to the UPR process and the important role it plays in improving human rights across the world.  We will engage civil society organisations in deciding which recommendations to accept, therefore ensuring a strategy for implementation which has buy in and is deliverable against the backdrop of reduced resources in both the statutory and voluntary sectors",United Kingdom,WEOG,"EU, Commonwealth",Voluntary Pledge,4,"Civil society,UPR process",13
United Kingdom,WEOG,"EU, Commonwealth",The UK is committed to updating the Working Group on progress through a midterm report in 2014.  As well as updating the Working Group on progress on the recommendation the UK accepted at its 2012 review it will also provide updates on its position against those recommendations the UK didn't accept. This is part of a commitment to NHRIs and NGOs to keep all recommendations under review and recognition that the main objective of the UPR - of continual improvement of human rights ,United Kingdom,WEOG,"EU, Commonwealth",Voluntary Pledge,5,"Civil society,NHRI,UPR process",13
Uruguay,GRULAC,"OAS, OEI","Uruguay indicated that it had started to comply with its own voluntary commitments made during the Working Group session, including the submission of five reports to various treaty monitoring bodies - the Committee on Migrant Workers, the Committee against Torture and the Committee on the Elimination of Racial Discrimination - and on the two Optional Protocols to the Convention on the Rights of the Child.",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Treaty bodies,UPR process",5
Uruguay,GRULAC,"OAS, OEI",Adopt in the period 2015-2020 the Act establishing the National Care System,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,Right to health,18
Uruguay,GRULAC,"OAS, OEI",Pursue the implementation of the objectives of the National Strategy for Children and Adolescents,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,Rights of the Child,18
Uruguay,GRULAC,"OAS, OEI",Reduce child mortality and malnutrition to achieve the 2015 national Millennium Development Goals,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,"Right to food,Right to health,Rights of the Child",18
Uruguay,GRULAC,"OAS, OEI","Establish support systems to safeguard the rights of child and adolescent victims of commercial sexual exploitation, at the national level, for the period 2015-2020",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Rights of the Child,Trafficking",18
Uruguay,GRULAC,"OAS, OEI",Strengthen the National Institute for Older Persons as a policymaking institution on ageing and old age,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Other,18
Uruguay,GRULAC,"OAS, OEI",Draw up a National Plan for Equal Opportunities and Rights and implement the Plan for Access to Justice and Legal Protection for Persons with Disabilities,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Disabilities,Justice",18
Uruguay,GRULAC,"OAS, OEI","Implement the conclusions of the National Dialogue on HIV and Human Rights, and adopt the proposed bill",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,HIV - Aids,18
Uruguay,GRULAC,"OAS, OEI","Promote affirmative action for the transgender, transvestite and transsexual population",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Sexual Orientation and Gender Identity,18
Uruguay,GRULAC,"OAS, OEI",Collect data and indicators on violent acts against transsexual women,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,Sexual Orientation and Gender Identity,18
Uruguay,GRULAC,"OAS, OEI","Implement a system for measuring indicators of progress on economic, social and cultural rights",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,ESC rights - general,18
Uruguay,GRULAC,"OAS, OEI",Adopt and start to implement the National Human Rights Education Plan within the next four years,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,Human rights education and training,18
Uruguay,GRULAC,"OAS, OEI",Establish the University of Education over the period 2015-2020,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,Right to education,18
Uruguay,GRULAC,"OAS, OEI",Operationalize the Technological University,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Right to education,18
Uruguay,GRULAC,"OAS, OEI",Reduce repetition rates in compulsory education and increase completion rates,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Right to education,18
Uruguay,GRULAC,"OAS, OEI",Expand and improve the early childhood education provision,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,"Right to education,Rights of the Child",18
Uruguay,GRULAC,"OAS, OEI",Ensure universal access to education for 4- and 5-year-old children and increase coverage for 3-year-old children. Ensure universal access to secondary education and increase completion rates in upper secondary education,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,"Right to education,Rights of the Child",18
Uruguay,GRULAC,"OAS, OEI",Increase teaching time in schools and early learning centres and continue to establish secondary schools offering a full schoolday,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Right to education,18
Uruguay,GRULAC,"OAS, OEI",Implement alternatives to help young persons and adults complete their schooling,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Right to education,18
Uruguay,GRULAC,"OAS, OEI",Pursue inclusive policies to improve education with a view to narrowing the gap between different socioeconomic levels,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,Right to education,18
Uruguay,GRULAC,"OAS, OEI",Continue to integrate technology into education through the Ceibal Centre,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,Right to education,18
Uruguay,GRULAC,"OAS, OEI","Maintain the sustained growth of the education budget, linked to education policies and collective agreements",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,Right to education,18
Uruguay,GRULAC,"OAS, OEI",Adopt the Act and the comprehensive national plan to combat trafficking in persons,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,Trafficking,18
Uruguay,GRULAC,"OAS, OEI","Continue to implement the social programmes of the Social Integration and Assistance Network to eliminate extreme poverty and reduce poverty to less than 10 per cent, and continue to reduce inequalities in income distribution",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,Poverty,18
Uruguay,GRULAC,"OAS, OEI",Ensure 100 per cent access to birth registration. Eliminate the late enrolment fine as an incentive for registration,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Rights of the Child,18
Uruguay,GRULAC,"OAS, OEI","Continue to investigate human rights violations, particularly enforced disappearances that occurred in the recent past, regardless of the time elapsed since the commencement of the crime. Ensure that all State officials, including judges and prosecutors, receive adequate, specific training on the International Convention for the Protection of All Persons from Enforced Disappearance and the obligations it imposes on States parties",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,"Enforced disappearances,Human rights education and training,International instruments,Justice",18
Uruguay,GRULAC,"OAS, OEI","Establish special procedures for the review and, where appropriate, annulment of adoptions or placements that originated in an enforced disappearance, in accordance with the best interests of the child and, if the child is capable of forming their own views, recognize their right to be heard",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Enforced disappearances,Rights of the Child",18
Uruguay,GRULAC,"OAS, OEI",Adopt the draft amendments to the Code of Criminal Procedure and allow victims of human rights violations to participate in court proceedings,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,Justice,18
Uruguay,GRULAC,"OAS, OEI","Draw up policies to identify, evaluate and provide a systemic response to unpaid work in order to redistribute domestic and care work between the State, the market and the family",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Labour,18
Uruguay,GRULAC,"OAS, OEI",Develop regulations that recognize the right to provide and receive quality care services and the right not to provide care when it presents an impediment to the full exercise of citizenship,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,Right to health,18
Uruguay,GRULAC,"OAS, OEI","Promote regulations to guarantee the rights of rural women, with an emphasis on care, access to comprehensive health care, quality education, justice, productive resources and employment opportunities",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,"Development,Justice,Right to education,Right to health,Women's rights",18
Uruguay,GRULAC,"OAS, OEI",Evaluate the National Plan for Equal Rights and Opportunities between Men and Women with a view to the development and implementation of a national gender policy,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,3,Women's rights,18
Uruguay,GRULAC,"OAS, OEI","Strengthen the State institutional gender framework and the training of its human resources at the central, departmental and municipal levels to promote gender equity and equality, in order to increase its impact on the transformation of organizational structures, policies and programmes",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Women's rights,18
Uruguay,GRULAC,"OAS, OEI",Strengthen the gender perspective within regional integration processes,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,4,Women's rights,18
Uruguay,GRULAC,"OAS, OEI",Continue to strengthen the system of response to gender-based violence so as to help eradicate it,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,Women's rights,18
Uruguay,GRULAC,"OAS, OEI",Implementing a new Plan of Action to Combat Gender-Based and Generational Violence,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,"National plan of action,Women's rights",18
Uruguay,GRULAC,"OAS, OEI",Developing an inter-institutional training strategy in that area,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,Women's rights,18
Uruguay,GRULAC,"OAS, OEI",Implementing the 11 steps towards a country free of domestic violence as part of the strategy for life and living together to which the Government has committed itself,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Rights of the Child,Women's rights",18
Uruguay,GRULAC,"OAS, OEI","Continuing to implement the project ""Uruguay, united in putting an end to violence against women, children and adolescents"" 2012-2014",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,"Rights of the Child,Women's rights",18
Uruguay,GRULAC,"OAS, OEI",Continuing to implement the Comprehensive Programme to Combat Gender-Based Violence,Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,Women's rights,18
Uruguay,GRULAC,"OAS, OEI","Pursue the establishment of a prison system with an institutional, centralized leadership, strengthening the National Rehabilitation Institute. Continue to improve the material conditions of detention and of administration of detention, with an emphasis on women and foreigners deprived of liberty",Uruguay,GRULAC,"OAS, OEI",Voluntary Pledge,2,Detention,18
